ev_tdlam_before,EpThisIter,EpLenMean,loss_ent,loss_kl,loss_pol_entpen,loss_vf_loss,EpRewMean,TimestepsSoFar,EpisodesSoFar,TimeElapsed,loss_pol_surr
0.7964119613170624,5,660.08,1.8116082,0.00750798,-0.018116077,0.013088069,-4.86,167936,258,128.29567122459412,-0.01607069
0.8239939659833908,6,667.9,1.8273323,0.0055138697,-0.018273318,0.011862694,-4.85,172032,264,131.19041109085083,-0.01548794
0.8475091606378555,6,671.18,1.8182164,0.0066689146,-0.018182162,0.010855022,-4.85,176128,270,134.5479781627655,-0.014800147
0.8475957959890366,6,676.43,1.8209641,0.006643627,-0.018209638,0.011262302,-4.85,180224,276,137.515310049057,-0.01575452
0.7923612296581268,7,668.36,1.820657,0.005992926,-0.01820657,0.012585976,-4.86,184320,283,140.36772203445435,-0.015954493
0.7939175665378571,6,668.19,1.7994251,0.006360964,-0.01799425,0.014199726,-4.84,188416,289,143.38993120193481,-0.014357404
0.8305388689041138,6,668.9,1.7962666,0.0065034423,-0.01796266,0.011559156,-4.82,192512,295,146.48397707939148,-0.014832741
0.8026687204837799,7,667.23,1.8015761,0.0075821257,-0.018015759,0.010732034,-4.82,196608,302,149.38955092430115,-0.015396713
0.8318791091442108,5,672.58,1.8309935,0.0065862243,-0.018309932,0.0075386204,-4.85,200704,307,152.38735795021057,-0.014218711
0.8050818294286728,6,676.21,1.8335364,0.0056047374,-0.018335367,0.010167408,-4.85,204800,313,155.68836617469788,-0.015393064
0.7525664716959,5,678.16,1.8257403,0.007259715,-0.0182574,0.011985595,-4.84,208896,318,158.60674595832825,-0.018112117
0.7996129840612411,6,688.66,1.789345,0.007886874,-0.017893452,0.012836781,-4.85,212992,324,161.49166917800903,-0.015774664
0.8448958247900009,5,691.46,1.7715688,0.006192706,-0.017715687,0.009239219,-4.85,217088,329,164.69906902313232,-0.016007219
0.8133192509412766,6,696.78,1.7887056,0.005287924,-0.01788706,0.013780687,-4.81,221184,335,167.70322108268738,-0.0145156905
0.840733140707016,6,699.67,1.7732732,0.0062290016,-0.01773273,0.010437783,-4.82,225280,341,170.52871990203857,-0.015763696
0.8396128565073013,5,696.49,1.7719457,0.007875939,-0.017719455,0.011332797,-4.85,229376,346,173.44537997245789,-0.015993547
0.7733550071716309,5,704.95,1.7231983,0.0069978707,-0.017231988,0.013920517,-4.81,233472,351,176.70608687400818,-0.01512663
0.8437179177999496,6,707.28,1.7559339,0.0071789804,-0.017559336,0.010915412,-4.81,237568,357,179.6674199104309,-0.012545487
0.8060034662485123,6,704.87,1.7381197,0.008205791,-0.017381199,0.012395496,-4.82,241664,363,182.55693006515503,-0.016863044
0.8503867983818054,6,700.83,1.6953813,0.0071138693,-0.016953813,0.011435784,-4.83,245760,369,185.65305924415588,-0.016327733
0.7824640572071075,6,704.6,1.7310809,0.006929963,-0.01731081,0.013725517,-4.83,249856,375,188.6200020313263,-0.0153159555
0.8280966728925705,5,707.5,1.7044166,0.006652492,-0.017044162,0.011476027,-4.84,253952,380,522.5538029670715,-0.01616602
0.7479761242866516,6,718.63,1.6866387,0.0075592957,-0.016866386,0.015474183,-4.83,258048,386,526.2271959781647,-0.015859917
0.7486134469509125,4,726.05,1.6738677,0.0064109755,-0.016738676,0.01639302,-4.8,262144,390,529.7560389041901,-0.015386958
0.7878560572862625,5,733.4,1.6740344,0.006006138,-0.016740348,0.011571171,-4.8,266240,395,533.3862369060516,-0.014554749
0.7694806307554245,5,746.99,1.7058834,0.006808661,-0.017058833,0.013629345,-4.79,270336,400,537.1175339221954,-0.01617791
0.7990597188472748,5,746.45,1.7070792,0.0060319654,-0.017070789,0.011161143,-4.79,274432,405,540.6200132369995,-0.015704319
0.8157617896795273,6,751.53,1.7431916,0.0070104953,-0.017431913,0.010517051,-4.79,278528,411,544.3415491580963,-0.017006528
0.8264599442481995,5,756.08,1.707024,0.007257968,-0.017070234,0.010907583,-4.78,282624,416,547.906662940979,-0.017515728
0.8131232112646103,4,755.24,1.7344217,0.008697821,-0.017344214,0.01035111,-4.8,286720,420,551.4519209861755,-0.015445655
0.7691867053508759,6,764.47,1.7060059,0.007069543,-0.017060054,0.011626903,-4.79,290816,426,555.1633050441742,-0.019214867
0.7651704400777817,4,771.39,1.7387255,0.006568421,-0.01738725,0.012193466,-4.78,294912,430,558.7876369953156,-0.01746815
0.7430574595928192,4,777.28,1.7335857,0.0054305904,-0.017335853,0.012654419,-4.81,299008,434,562.2595989704132,-0.014805739
0.7174696326255798,6,784.09,1.7319032,0.0082977405,-0.017319031,0.012434786,-4.81,303104,440,565.9647901058197,-0.018001184
0.798260286450386,5,791.36,1.7001038,0.008630249,-0.017001035,0.010558509,-4.81,307200,445,569.5820460319519,-0.01576427
0.8068422079086304,4,798.67,1.6994575,0.0068525784,-0.016994575,0.009533646,-4.85,311296,449,573.0742139816284,-0.016134078
0.6975947618484497,4,801.73,1.6778944,0.006844641,-0.01677894,0.012179745,-4.85,315392,453,576.9550180435181,-0.01598883
0.7000018656253815,4,812.33,1.6097124,0.007104326,-0.016097123,0.012382245,-4.86,319488,457,580.5037860870361,-0.018576326
0.7323473989963531,5,825.1,1.634652,0.007578685,-0.01634652,0.011594775,-4.85,323584,462,584.0409600734711,-0.017007038
0.7509656250476837,4,834.47,1.6317295,0.0096643735,-0.016317293,0.012765431,-4.84,327680,466,587.8338749408722,-0.018073263
0.6831252872943878,4,850.42,1.6635526,0.007968335,-0.016635522,0.013192686,-4.84,331776,470,591.2773241996765,-0.019791514
0.6369621753692627,4,864.19,1.6173148,0.008119081,-0.016173149,0.013481264,-4.84,335872,474,594.7331421375275,-0.017156344
0.6475510895252228,3,882.58,1.664874,0.00780603,-0.016648745,0.011846571,-4.81,339968,477,598.4266901016235,-0.016107
0.5814588069915771,3,899.85,1.7000782,0.009254297,-0.017000785,0.013423345,-4.8,344064,480,601.8022968769073,-0.016753111
0.5739288032054901,4,910.95,1.7237047,0.006216842,-0.017237049,0.014863119,-4.82,348160,484,605.2637231349945,-0.016622169
0.5918786525726318,3,927.31,1.7094454,0.007121646,-0.017094454,0.014808387,-4.81,352256,487,609.0355021953583,-0.017473318
0.5835008025169373,3,951.03,1.6942694,0.005979105,-0.016942697,0.014086521,-4.82,356352,490,612.5200231075287,-0.020277865
0.587418258190155,3,959.23,1.6019485,0.006290335,-0.016019482,0.013425312,-4.84,360448,493,615.9853069782257,-0.01806505
0.7141807973384857,5,962.47,1.6866909,0.0063925725,-0.01686691,0.010300331,-4.84,364544,498,619.5663781166077,-0.020048026
0.564485490322113,2,963.97,1.5938184,0.00877797,-0.015938183,0.01198557,-4.84,368640,500,623.1193659305573,-0.015365095
0.5996945202350616,4,997.16,1.5833737,0.007957521,-0.015833735,0.013421605,-4.83,372736,504,626.6146619319916,-0.018629652
0.4721131920814514,1,1011.58,1.5632832,0.008777044,-0.015632829,0.0122364275,-4.83,376832,505,630.1779401302338,-0.0153669985
0.4044646620750427,2,1037.86,1.6211585,0.007998172,-0.01621159,0.009598544,-4.81,380928,507,633.673257112503,-0.018489355
0.3534725308418274,2,1077.51,1.6290604,0.0076835225,-0.016290601,0.0056928713,-4.74,385024,509,637.4226381778717,-0.017296493
0.487857460975647,2,1106.52,1.5753446,0.008390744,-0.015753446,0.009467901,-4.74,389120,511,640.9126770496368,-0.017478472
0.47122037410736084,2,1124.46,1.5978192,0.008815847,-0.015978193,0.011301178,-4.74,393216,513,644.4877579212189,-0.01855626
0.5587329268455505,2,1143.92,1.5599988,0.007874586,-0.015599988,0.013559587,-4.75,397312,515,648.349946975708,-0.01840228
0.423822820186615,1,1167.17,1.5574272,0.007615984,-0.015574272,0.004046556,-4.74,401408,516,651.8373908996582,-0.015267933
0.38843464851379395,2,1210.78,1.6290212,0.007459694,-0.01629021,0.0049809413,-4.7,405504,518,655.3414521217346,-0.013159565
0.4386153221130371,1,1233.18,1.5621104,0.006836829,-0.015621108,0.007569049,-4.67,409600,519,659.2720909118652,-0.016297491
0.4006292223930359,2,1258.82,1.62823,0.008515986,-0.016282305,0.0060741003,-4.64,413696,521,662.6918449401855,-0.021112243
0.5977799296379089,1,1282.28,1.5849965,0.0062396596,-0.015849965,0.0059120683,-4.63,417792,522,666.1937711238861,-0.016435465
0.4770497679710388,2,1319.29,1.5512546,0.0073478715,-0.015512545,0.0061675613,-4.58,421888,524,669.9840469360352,-0.014914385
0.5391717851161957,1,1339.73,1.5587683,0.0074042403,-0.015587678,0.004883764,-4.56,425984,525,673.416848897934,-0.016329955
0.5916910469532013,2,1379.88,1.5062788,0.007113512,-0.015062786,0.006589116,-4.54,430080,527,676.8145952224731,-0.015518678
0.39287620782852173,1,1400.09,1.5993742,0.009417346,-0.015993744,0.007647791,-4.52,434176,528,680.5434062480927,-0.016521966
0.4596744775772095,2,1436.76,1.6052095,0.014216004,-0.016052093,0.0064353487,-4.51,438272,530,684.0196859836578,-0.016706409
0.21611839532852173,1,1458.05,1.6773385,0.008147433,-0.016773384,0.0037662135,-4.47,442368,531,687.5480651855469,-0.018879153
0.4477528929710388,1,1478.08,1.6287214,0.009591018,-0.016287208,0.0037830991,-4.43,446464,532,691.2203238010406,-0.017820932
0.5236002206802368,2,1519.46,1.63868,0.011955603,-0.016386796,0.005813724,-4.4,450560,534,694.5742521286011,-0.017719086
0.13342148065567017,1,1539.08,1.6125998,0.009849502,-0.016125998,0.0068925177,-4.4,454656,535,698.0621750354767,-0.015396271
