TimeElapsed,loss_vf_loss,loss_pol_entpen,loss_pol_surr,EpThisIter,TimestepsSoFar,ev_tdlam_before,loss_kl,EpLenMean,EpisodesSoFar,loss_ent,EpRewMean
1699.5174629688263,0.020746063,0.0,-0.019376114,5,643072,0.889970101416111,0.0059477785,701.9,905,0.96251214,-1.35
1703.4369578361511,0.024565754,0.0,-0.019686121,6,647168,0.8720286339521408,0.006689679,706.0,911,0.9519834,-1.29
1707.3040261268616,0.019253526,0.0,-0.022012342,5,651264,0.8873462453484535,0.0048525007,711.07,916,0.8805345,-1.35
1711.5645589828491,0.015257323,0.0,-0.018695612,7,655360,0.9253363907337189,0.005117294,704.62,923,0.9432233,-1.41
1715.7519631385803,0.025312211,0.0,-0.019368514,5,659456,0.8596787750720978,0.0059645968,706.98,928,1.0158082,-1.32
1719.8441998958588,0.01833537,0.0,-0.020662114,7,663552,0.9011093750596046,0.005665734,705.76,935,0.89742345,-1.34
1724.1074900627136,0.016549304,0.0,-0.02173202,5,667648,0.9272001385688782,0.006319171,705.55,940,0.97303075,-1.51
1728.0142059326172,0.020366864,0.0,-0.019734353,6,671744,0.869838759303093,0.0063941376,707.55,946,0.9521596,-1.51
1732.6681599617004,0.014343523,0.0,-0.019201659,7,675840,0.9419805631041527,0.0054696724,703.77,953,0.90482146,-1.5
1736.6283340454102,0.019349353,0.0,-0.019087015,7,679936,0.9237978756427765,0.004658557,697.01,960,0.9655186,-1.32
1740.8267879486084,0.017923392,0.0,-0.018776495,5,684032,0.9154873415827751,0.0056024916,694.71,965,0.9452855,-1.37
1745.225466966629,0.025107244,0.0,-0.022695335,7,688128,0.887098491191864,0.006527183,690.17,972,0.962833,-1.38
1749.4651141166687,0.021075921,0.0,-0.023608536,5,692224,0.8874706476926804,0.008227048,696.04,977,0.9495859,-1.32
1753.5084500312805,0.01764417,0.0,-0.019857444,7,696320,0.9131696298718452,0.0070601446,690.47,984,0.9239714,-1.4
1757.8470010757446,0.023320865,0.0,-0.021341605,6,700416,0.9044526591897011,0.0058640884,683.79,990,0.98894495,-1.32
1761.8121910095215,0.019244963,0.0,-0.02043826,5,704512,0.8867423385381699,0.0047504655,677.55,995,0.98630637,-1.37
1766.04683303833,0.020313183,0.0,-0.019294452,7,708608,0.9147224351763725,0.005749451,683.64,1002,0.88987875,-1.34
1770.0744750499725,0.024012616,0.0,-0.022100322,5,712704,0.8568794280290604,0.0051227678,682.44,1007,0.9696446,-1.32
1774.1391110420227,0.023737734,0.0,-0.02015136,6,716800,0.895085483789444,0.0060606357,685.85,1013,0.9404854,-1.15
1778.2790598869324,0.020977953,0.0,-0.024995504,6,720896,0.9030108526349068,0.0064575877,684.41,1019,0.94563365,-1.12
1782.2228500843048,0.019211795,0.0,-0.017728427,6,724992,0.8785109668970108,0.0047940915,677.76,1025,0.8271827,-1.17
1786.3847510814667,0.023376105,0.0,-0.02276015,6,729088,0.8795342221856117,0.0053327936,680.25,1031,0.9429773,-1.26
1790.4603760242462,0.024131471,0.0,-0.020729113,5,733184,0.8539711982011795,0.005371995,687.3,1036,0.9258821,-1.23
1794.5819160938263,0.01928916,0.0,-0.020816272,6,737280,0.9097918346524239,0.006158612,686.3,1042,0.86620617,-1.26
1798.6855790615082,0.0151378885,0.0,-0.016182093,5,741376,0.9309321790933609,0.0057639754,689.6,1047,0.8212891,-1.15
1802.6293501853943,0.020994155,0.0,-0.017921086,7,745472,0.912700891494751,0.0049471688,691.45,1054,0.8256394,-1.16
1806.853905916214,0.016253786,0.0,-0.020286482,6,749568,0.9215937554836273,0.005570078,696.6,1060,0.83332646,-1.23
2335.188945055008,0.018821267,0.0,-0.020028306,5,753664,0.9056797549128532,0.005828905,698.59,1065,0.86500746,-1.3
2339.261340856552,0.0202932,0.0,-0.020599406,6,757760,0.8649498522281647,0.0061224992,705.37,1071,0.8924497,-1.23
2343.3682429790497,0.017669514,0.0,-0.021597808,5,761856,0.8967748656868935,0.00592633,702.73,1076,0.8922164,-1.26
2347.0338549613953,0.024453001,0.0,-0.020643951,5,765952,0.8891516849398613,0.006521704,711.61,1081,0.90515345,-1.35
2350.8095111846924,0.015652718,0.0,-0.020616919,6,770048,0.8931908532977104,0.005031042,716.89,1087,0.8438661,-1.45
2354.615156888962,0.015742276,0.0,-0.018409034,6,774144,0.9320556670427322,0.004781888,719.19,1093,0.85922134,-1.47
2358.24418091774,0.02088886,0.0,-0.02420388,5,778240,0.8907682821154594,0.007071602,719.0,1098,0.9705082,-1.56
2362.1015479564667,0.016837185,0.0,-0.02126004,5,782336,0.9161815494298935,0.0047825556,726.6,1103,0.8747975,-1.45
2365.8549501895905,0.018188044,0.0,-0.023141617,6,786432,0.9011851772665977,0.006563488,723.84,1109,0.933206,-1.38
2369.4876120090485,0.020716859,0.0,-0.020369938,6,790528,0.8776260614395142,0.0072858995,720.43,1115,0.8751548,-1.66
2373.645761013031,0.018759375,0.0,-0.023170026,6,794624,0.9000989496707916,0.005033837,720.94,1121,0.8762099,-1.58
2377.7700939178467,0.025798945,0.0,-0.02250845,6,798720,0.8535753488540649,0.006224278,728.47,1127,0.93239367,-1.52
2382.0405328273773,0.022570053,0.0,-0.018058619,5,802816,0.8640328049659729,0.0042061773,728.58,1132,0.84630257,-1.53
2386.1543118953705,0.019672422,0.0,-0.019739123,6,806912,0.8858024030923843,0.0047540287,725.63,1138,0.9684113,-1.37
2390.198839902878,0.013526321,0.0,-0.023809822,5,811008,0.9090774431824684,0.005534081,725.17,1143,0.9156193,-1.36
2394.224997997284,0.021293135,0.0,-0.019656628,6,815104,0.9221852943301201,0.0047996105,720.95,1149,0.89613265,-1.29
2398.233414173126,0.022241978,0.0,-0.020323133,6,819200,0.8948997035622597,0.0056036105,726.57,1155,0.9075374,-1.28
2402.287383079529,0.024561433,0.0,-0.024127789,5,823296,0.8792514950037003,0.0072543486,728.7,1160,0.9826082,-1.28
2406.251940011978,0.018063458,0.0,-0.019992094,6,827392,0.9120124280452728,0.0058586565,729.47,1166,0.94629127,-1.04
2410.161525964737,0.021879895,0.0,-0.022176804,6,831488,0.8932955637574196,0.0066045863,732.04,1172,0.9541011,-1.04
2414.3270030021667,0.019283893,0.0,-0.02137197,5,835584,0.9190718755126,0.008063202,729.44,1177,0.8397304,-1.02
