EpRewMean,EpThisIter,EpLenMean,loss_pol_entpen,loss_kl,ev_tdlam_before,EpisodesSoFar,TimeElapsed,loss_ent,loss_pol_surr,loss_vf_loss,TimestepsSoFar
-0.08,4,1114.53,0.0,0.011497473,0.6288952231407166,2548,6710.099897861481,0.9382382,-0.034278866,0.01697241,2015232
-0.13,3,1126.49,0.0,0.012990763,0.627708911895752,2551,6713.545522928238,0.9517939,-0.036708973,0.02411514,2019328
-0.13,3,1130.53,0.0,0.012467661,0.7125795483589172,2554,6716.989087820053,0.9475928,-0.03560517,0.017560672,2023424
-0.06,4,1132.8,0.0,0.011958645,0.6347028613090515,2558,6720.45365190506,0.9363524,-0.03525602,0.022174293,2027520
-0.11,2,1145.11,0.0,0.013905728,0.5642863512039185,2560,6723.9567358493805,0.9567707,-0.034541965,0.01861619,2031616
-0.22,4,1140.68,0.0,0.013369801,0.5877472162246704,2564,6727.415484905243,0.9554304,-0.03590133,0.017014127,2035712
-0.11,3,1132.77,0.0,0.014635676,0.6841943860054016,2567,6730.8382568359375,0.9270723,-0.034332216,0.014637341,2039808
-0.16,3,1129.04,0.0,0.013387601,0.5901269316673279,2570,6734.5171637535095,0.95376587,-0.036917124,0.018707652,2043904
-0.24,4,1137.07,0.0,0.014382716,0.6720317006111145,2574,6738.1830768585205,0.9021149,-0.037204653,0.018633636,2048000
-0.27,4,1118.6,0.0,0.012417688,0.6228764951229095,2578,6742.118404865265,0.94589615,-0.03680291,0.02069725,2052096
-0.22,4,1107.94,0.0,0.01125796,0.6694090068340302,2582,6746.594280958176,0.925907,-0.03685566,0.025043178,2056192
-0.18,3,1127.04,0.0,0.013577521,0.6532430946826935,2585,6751.468693971634,0.93906176,-0.037322585,0.018149829,2060288
-0.25,3,1131.05,0.0,0.013431449,0.6642864942550659,2588,6755.009972810745,0.95329905,-0.03609044,0.018387837,2064384
-0.18,4,1135.11,0.0,0.013998947,0.7198973000049591,2592,6758.677519798279,0.9312587,-0.03754582,0.019036498,2068480
-0.1,3,1138.69,0.0,0.013977036,0.6613304018974304,2595,6762.538927793503,0.94738656,-0.037680116,0.01912708,2072576
0.11,4,1133.83,0.0,0.014445525,0.6822975277900696,2599,6766.119262933731,0.9407399,-0.03589866,0.015889937,2076672
0.11,4,1140.2,0.0,0.014816086,0.6767460703849792,2603,6769.853393793106,0.96299314,-0.03936989,0.021590177,2080768
0.29,4,1141.52,0.0,0.0128976405,0.6766659319400787,2607,6773.819401979446,0.98029256,-0.0391288,0.018178692,2084864
0.29,3,1143.92,0.0,0.011926212,0.7381913661956787,2610,6777.703190803528,0.96114326,-0.031953517,0.020147877,2088960
0.35,3,1155.87,0.0,0.0132729495,0.7273122370243073,2613,6781.933212757111,0.9588316,-0.036300335,0.01565238,2093056
0.31,3,1171.49,0.0,0.013344605,0.5992156267166138,2616,6785.594033956528,0.9858722,-0.038591355,0.02075054,2097152
0.29,3,1176.23,0.0,0.011746561,0.6896299421787262,2619,6877.151528835297,0.9385648,-0.03604614,0.022219578,2101248
0.2,3,1167.95,0.0,0.014370838,0.6367595791816711,2622,6881.10459280014,0.95254284,-0.035375774,0.025606446,2105344
0.17,5,1156.95,0.0,0.011619433,0.6250669956207275,2627,6884.678272724152,0.9573272,-0.038490415,0.020636547,2109440
0.32,3,1162.95,0.0,0.013221711,0.7233187556266785,2630,6888.034181833267,0.9591515,-0.03755785,0.017270608,2113536
0.26,5,1152.17,0.0,0.01224721,0.7219479978084564,2635,6891.598468780518,0.9661571,-0.03673088,0.019853067,2117632
0.35,3,1155.38,0.0,0.013802496,0.6983174085617065,2638,6895.664323806763,0.95959234,-0.03690138,0.01904801,2121728
0.47,5,1163.99,0.0,0.014778626,0.7217952609062195,2643,6899.167696714401,0.95277226,-0.036827505,0.02326262,2125824
0.49,3,1166.45,0.0,0.012704198,0.7348951697349548,2646,6902.6371648311615,0.9318553,-0.037880566,0.018648146,2129920
0.41,4,1156.8,0.0,0.013719286,0.7703431397676468,2650,6906.1720650196075,0.96239495,-0.0376375,0.016921656,2134016
0.46,4,1151.43,0.0,0.015396315,0.6573983132839203,2654,6909.663276672363,0.9595081,-0.04195062,0.018754683,2138112
0.44,3,1143.66,0.0,0.016177747,0.6779876947402954,2657,6913.273345708847,0.94871795,-0.039794225,0.022117477,2142208
0.37,3,1146.12,0.0,0.0136930235,0.6353421211242676,2660,6916.957355737686,0.95687026,-0.035738464,0.016869089,2146304
0.34,4,1146.65,0.0,0.01117436,0.7186723947525024,2664,6920.434602022171,0.93365645,-0.036885403,0.018966913,2150400
0.16,4,1141.57,0.0,0.012411448,0.7231501936912537,2668,6923.910570859909,0.9544405,-0.039728515,0.019900672,2154496
0.2,4,1130.79,0.0,0.0155219985,0.6747430860996246,2672,6927.339114904404,0.9928509,-0.037791796,0.021217499,2158592
0.19,4,1132.46,0.0,0.012823931,0.7264281511306763,2676,6930.662437915802,0.96523285,-0.037138093,0.01783265,2162688
0.17,2,1141.84,0.0,0.011598085,0.6086111664772034,2678,6934.08025598526,0.9538503,-0.03695226,0.016605133,2166784
0.21,4,1149.98,0.0,0.012789547,0.6356087923049927,2682,6937.538307666779,0.9450504,-0.036459077,0.021172604,2170880
0.33,3,1143.68,0.0,0.015107253,0.619256317615509,2685,6940.966724872589,0.9513734,-0.040368598,0.016686514,2174976
0.28,4,1142.24,0.0,0.013017449,0.707330971956253,2689,6944.632716655731,0.9232661,-0.034010913,0.020843351,2179072
0.33,3,1147.6,0.0,0.012795152,0.6379437446594238,2692,6948.56529378891,0.94970495,-0.036019888,0.01751809,2183168
0.37,3,1141.52,0.0,0.014516921,0.5846438705921173,2695,6952.337533950806,0.93022573,-0.037310194,0.018903201,2187264
0.22,3,1156.66,0.0,0.0120488955,0.6032586693763733,2698,6955.857764720917,0.9117234,-0.03666655,0.016272364,2191360
0.08,5,1150.59,0.0,0.014703314,0.6948151886463165,2703,6959.532174825668,0.9242702,-0.039236844,0.019755848,2195456
-0.03,4,1146.58,0.0,0.012529202,0.6934302747249603,2707,6963.132459640503,0.92161113,-0.038393058,0.019068673,2199552
-0.12,4,1140.55,0.0,0.012920502,0.6858308017253876,2711,7039.707354784012,0.9144105,-0.038473554,0.021777403,2203648
-0.22,4,1120.19,0.0,0.012583733,0.7280056774616241,2715,7043.156089782715,0.9115417,-0.038181,0.019714156,2207744
-0.25,5,1100.91,0.0,0.011579219,0.7604096084833145,2720,7047.00866985321,0.8915064,-0.038346406,0.017103646,2211840
-0.11,4,1090.04,0.0,0.013879921,0.6224768459796906,2724,7050.65607380867,0.90271723,-0.039435476,0.01752523,2215936
-0.11,3,1096.82,0.0,0.013883651,0.7383372783660889,2727,7054.378985881805,0.91968083,-0.03712955,0.015611009,2220032
-0.1,5,1094.82,0.0,0.012895497,0.719476580619812,2732,7058.04629778862,0.8981451,-0.037987713,0.02228292,2224128
-0.05,4,1097.43,0.0,0.01259241,0.6227863132953644,2736,7061.6671669483185,0.8859603,-0.037100464,0.021940632,2228224
-0.12,4,1095.81,0.0,0.012517642,0.6194608509540558,2740,7065.09894990921,0.91539496,-0.03685248,0.024805317,2232320
-0.2,4,1089.75,0.0,0.012817497,0.6384610235691071,2744,7068.727227926254,0.9309172,-0.03989133,0.017248476,2236416
-0.1,3,1094.77,0.0,0.011811903,0.7002680003643036,2747,7072.684424877167,0.8935743,-0.038214136,0.015026376,2240512
-0.1,4,1096.98,0.0,0.012548368,0.6319710612297058,2751,7076.735710859299,0.8667644,-0.035740435,0.025151765,2244608
-0.14,4,1095.29,0.0,0.012950205,0.6193991005420685,2755,7080.148362874985,0.9220658,-0.03805546,0.0187484,2248704
-0.09,4,1085.35,0.0,0.013024359,0.6911750733852386,2759,7083.672270774841,0.886886,-0.038304165,0.022346152,2252800
-0.08,4,1072.39,0.0,0.013547756,0.7163479328155518,2763,7087.143201828003,0.903691,-0.04064203,0.01797241,2256896
0.03,4,1074.12,0.0,0.01219506,0.7031436264514923,2767,7091.6962287425995,0.90442187,-0.0345572,0.019728316,2260992
0.08,4,1070.63,0.0,0.012416873,0.6772557199001312,2771,7096.457182884216,0.9091498,-0.039243087,0.02042213,2265088
0.16,4,1063.59,0.0,0.016808448,0.7044171988964081,2775,7100.040994644165,0.91254574,-0.041913603,0.022062533,2269184
0.27,4,1058.06,0.0,0.014329818,0.6824005544185638,2779,7103.943008899689,0.913126,-0.035236526,0.022610778,2273280
0.19,4,1053.27,0.0,0.015821004,0.7101686894893646,2783,7107.744593858719,0.91893464,-0.039075933,0.02559862,2277376
0.18,4,1046.03,0.0,0.012688805,0.7267591953277588,2787,7111.441193819046,0.90110725,-0.037034072,0.022249002,2281472
0.1,4,1039.0,0.0,0.013256813,0.6091259121894836,2791,7114.9074828624725,0.92065763,-0.035597652,0.02243092,2285568
0.1,4,1032.64,0.0,0.012488721,0.6514777839183807,2795,7118.528170824051,0.9206642,-0.03796883,0.019832633,2289664
0.2,3,1023.87,0.0,0.013763313,0.6634993255138397,2798,7123.2169280052185,0.91587305,-0.03908511,0.020551551,2293760
0.18,4,1024.99,0.0,0.014589047,0.6891036927700043,2802,7126.900775909424,0.90681475,-0.040639672,0.020237233,2297856
0.12,3,1038.96,0.0,0.013271785,0.6246165931224823,2805,7204.244003772736,0.9401215,-0.03827851,0.019757856,2301952
0.11,4,1037.48,0.0,0.012812857,0.6829339265823364,2809,7207.789825677872,0.8951442,-0.037530016,0.023535602,2306048
0.3,5,1033.2,0.0,0.013667634,0.6966201663017273,2814,7211.868713855743,0.92873514,-0.0378284,0.018683938,2310144
0.41,4,1036.25,0.0,0.0122082345,0.721166729927063,2818,7215.685565948486,0.91367865,-0.03727138,0.0186788,2314240
0.45,3,1046.07,0.0,0.013259534,0.7010622918605804,2821,7219.4770748615265,0.919393,-0.0389233,0.022016536,2318336
0.3,5,1043.69,0.0,0.014900802,0.6164580285549164,2826,7223.21524977684,0.9400717,-0.039088447,0.01841907,2322432
0.28,3,1041.99,0.0,0.014152275,0.719898909330368,2829,7227.206306695938,0.92844176,-0.038246613,0.020960223,2326528
0.27,5,1045.93,0.0,0.013979324,0.5873138606548309,2834,7231.2299127578735,0.9356064,-0.037694946,0.023174683,2330624
0.28,3,1044.24,0.0,0.015806897,0.6457394957542419,2837,7234.744235754013,0.93523824,-0.04038695,0.019734247,2334720
0.19,5,1049.3,0.0,0.013676214,0.5564331710338593,2842,7238.270678758621,0.89458007,-0.039721325,0.027877845,2338816
0.13,5,1027.26,0.0,0.01255672,0.6251652836799622,2847,7242.122898817062,0.9020287,-0.039566454,0.02309572,2342912
0.31,4,1019.73,0.0,0.01635494,0.5729977488517761,2851,7246.186292886734,0.9380977,-0.040395528,0.020152774,2347008
0.46,4,1027.53,0.0,0.01637771,0.6245178878307343,2855,7249.832662820816,0.9450052,-0.040499665,0.018819217,2351104
0.55,3,1031.35,0.0,0.013953271,0.6806254386901855,2858,7253.342954874039,0.94879407,-0.042646743,0.017075319,2355200
0.58,4,1032.59,0.0,0.013475771,0.6847548186779022,2862,7256.5551607608795,0.9295914,-0.0438014,0.019074801,2359296
0.61,4,1034.21,0.0,0.014302742,0.7111969888210297,2866,7260.102818727493,0.9172087,-0.038965475,0.0188603,2363392
0.53,3,1047.05,0.0,0.012653432,0.7227014899253845,2869,7263.537203788757,0.9079567,-0.037870217,0.019540403,2367488
0.56,4,1046.46,0.0,0.014545258,0.614082008600235,2873,7267.263604879379,0.94918936,-0.039183237,0.021972125,2371584
0.59,4,1046.79,0.0,0.014541972,0.5896482169628143,2877,7271.15286564827,0.9208906,-0.03829919,0.018845791,2375680
0.49,4,1039.64,0.0,0.014463332,0.6978547871112823,2881,7274.852833032608,0.9170315,-0.041320104,0.019232122,2379776
0.62,4,1042.1,0.0,0.014331527,0.6690977811813354,2885,7278.582769870758,0.914662,-0.041077517,0.018772611,2383872
0.71,4,1043.06,0.0,0.014755379,0.7102925777435303,2889,7282.247777700424,0.9084504,-0.04049031,0.016567616,2387968
0.63,4,1045.15,0.0,0.01615182,0.6779696345329285,2893,7285.89586687088,0.88850737,-0.040261623,0.017530315,2392064
0.63,3,1042.08,0.0,0.015237913,0.6441991627216339,2896,7289.925626754761,0.8916511,-0.040794246,0.019552868,2396160
0.7,4,1041.27,0.0,0.014232475,0.6754959225654602,2900,7362.674305677414,0.8940301,-0.040024042,0.018129762,2400256
0.79,3,1061.37,0.0,0.014427806,0.5931076407432556,2903,7367.454449892044,0.91664094,-0.04041965,0.018748472,2404352
0.71,4,1042.26,0.0,0.012597353,0.6172375082969666,2907,7371.219264745712,0.877195,-0.03720011,0.024064275,2408448
0.72,3,1053.73,0.0,0.013890656,0.5012194216251373,2910,7375.126065731049,0.8918178,-0.040778395,0.016297147,2412544
0.6,4,1058.87,0.0,0.014951303,0.5560407936573029,2914,7378.710697889328,0.9128413,-0.039534595,0.024058303,2416640
0.51,4,1064.94,0.0,0.014197059,0.7113859951496124,2918,7382.317657709122,0.90671444,-0.036747985,0.018599179,2420736
0.49,4,1062.38,0.0,0.014608969,0.6453897356987,2922,7385.75886797905,0.8998769,-0.039306607,0.022615474,2424832
0.67,4,1062.28,0.0,0.014240599,0.6767037212848663,2926,7389.467893838882,0.8821242,-0.03889665,0.01741751,2428928
0.74,4,1057.32,0.0,0.014491365,0.7338268756866455,2930,7392.970888853073,0.906587,-0.03784343,0.017065842,2433024
0.71,4,1064.38,0.0,0.016311336,0.6749730706214905,2934,7396.6346917152405,0.9178619,-0.0400226,0.019069385,2437120
0.62,4,1061.75,0.0,0.013423171,0.7029756307601929,2938,7400.0944356918335,0.87647057,-0.041803055,0.019733077,2441216
0.7,3,1070.42,0.0,0.015268697,0.6527684926986694,2941,7403.871373653412,0.9087262,-0.041260477,0.018146873,2445312
0.78,3,1076.93,0.0,0.013963501,0.5966541171073914,2944,7407.742110967636,0.91916233,-0.038052537,0.023776699,2449408
0.78,4,1091.43,0.0,0.012346282,0.6901594996452332,2948,7411.489456892014,0.94723284,-0.0405607,0.016765356,2453504
0.58,4,1100.43,0.0,0.0148752825,0.6565195620059967,2952,7415.239594936371,0.9559569,-0.042557616,0.019129304,2457600
0.56,3,1097.41,0.0,0.013139239,0.7152830958366394,2955,7419.10626578331,0.92502385,-0.04093364,0.021940293,2461696
0.66,5,1087.82,0.0,0.015442566,0.6912092864513397,2960,7423.05415391922,0.94472057,-0.041269787,0.02289265,2465792
0.58,3,1101.42,0.0,0.015223313,0.7202840149402618,2963,7426.684746980667,0.93592477,-0.040415935,0.018562907,2469888
0.61,3,1097.9,0.0,0.01611261,0.6584894359111786,2966,7430.3269329071045,0.9388152,-0.041988168,0.019193007,2473984
0.6,3,1101.21,0.0,0.014011788,0.6848828494548798,2969,7434.239283800125,0.9328322,-0.041029375,0.021379622,2478080
0.51,4,1106.53,0.0,0.016224796,0.6839416325092316,2973,7437.921513795853,0.94763666,-0.042681277,0.021807881,2482176
0.45,4,1104.08,0.0,0.01315795,0.6501984298229218,2977,7441.595884799957,0.9255763,-0.03960635,0.021406397,2486272
0.56,3,1113.4,0.0,0.014887376,0.6876522600650787,2980,7445.322012901306,0.92540133,-0.042183537,0.020023223,2490368
0.48,5,1113.91,0.0,0.01509215,0.715647429227829,2985,7448.933954715729,0.937734,-0.040067993,0.017279064,2494464
0.42,3,1121.11,0.0,0.01616691,0.6681344509124756,2988,7453.033092737198,0.9683594,-0.042179197,0.018014528,2498560
0.36,3,1129.02,0.0,0.013278925,0.7307206094264984,2991,7530.825098991394,0.94451904,-0.037205383,0.016236221,2502656
0.38,4,1124.77,0.0,0.015907409,0.6777747273445129,2995,7534.820279836655,0.92355835,-0.04243153,0.023384377,2506752
0.27,4,1115.06,0.0,0.012661926,0.6845942437648773,2999,7538.645050764084,0.9219584,-0.03939735,0.021857888,2510848
0.27,4,1104.46,0.0,0.014215813,0.7021832764148712,3003,7542.354438781738,0.9455043,-0.040071663,0.018023869,2514944
0.33,3,1116.29,0.0,0.015946338,0.6097522675991058,3006,7545.989491939545,0.9517357,-0.044095643,0.019934308,2519040
0.41,4,1104.05,0.0,0.012962495,0.7777561396360397,3010,7549.540030956268,0.93208855,-0.038884435,0.016488254,2523136
0.41,4,1112.77,0.0,0.015281064,0.7438952624797821,3014,7552.9710059165955,0.9456778,-0.039132696,0.019309344,2527232
0.56,4,1104.62,0.0,0.0134838475,0.6903910934925079,3018,7556.4970717430115,0.9337508,-0.03762771,0.017613497,2531328
0.49,3,1112.0,0.0,0.015044356,0.7188148200511932,3021,7559.916944742203,0.90143454,-0.03985952,0.016185813,2535424
0.6,4,1111.47,0.0,0.013014486,0.6933883428573608,3025,7563.311254739761,0.91446245,-0.03991141,0.01853299,2539520
0.54,4,1117.22,0.0,0.015447185,0.6690862476825714,3029,7566.763115644455,0.9178036,-0.040921748,0.01688515,2543616
0.47,3,1122.13,0.0,0.014903136,0.6945576369762421,3032,7570.255740880966,0.9255756,-0.042188063,0.020932466,2547712
0.5,3,1129.28,0.0,0.013407813,0.7205144464969635,3035,7573.947290897369,0.8928718,-0.041283928,0.01679897,2551808
0.5,3,1132.01,0.0,0.014296746,0.7164700329303741,3038,7577.704281806946,0.87495905,-0.03961455,0.018302398,2555904
0.5,3,1139.13,0.0,0.01539088,0.6960012018680573,3041,7581.496369838715,0.9593417,-0.04207855,0.01473035,2560000
0.45,3,1140.45,0.0,0.016305458,0.6464901864528656,3044,7584.963725805283,0.9163216,-0.038963135,0.016339978,2564096
0.55,4,1137.07,0.0,0.015195689,0.6843685507774353,3048,7588.686591863632,0.9078276,-0.039144877,0.0186768,2568192
0.6,4,1147.13,0.0,0.014917514,0.7086467444896698,3052,7592.24071764946,0.9083694,-0.038396172,0.016297763,2572288
0.56,4,1143.79,0.0,0.013938924,0.7073034346103668,3056,7596.091485977173,0.90034026,-0.04189933,0.018680263,2576384
0.54,4,1143.34,0.0,0.014644155,0.7069810926914215,3060,7599.934349775314,0.9193543,-0.04042852,0.021977918,2580480
0.49,3,1139.57,0.0,0.014581255,0.5977360606193542,3063,7603.619834899902,0.9401095,-0.043333605,0.019278945,2584576
0.57,4,1129.28,0.0,0.014672036,0.5322375297546387,3067,7607.508547782898,0.9292412,-0.040638603,0.016471965,2588672
0.61,4,1128.08,0.0,0.01634178,0.6666986048221588,3071,7611.19495177269,0.9009143,-0.03620124,0.016389899,2592768
0.58,3,1133.85,0.0,0.013881956,0.7410511374473572,3074,7614.884419679642,0.8825742,-0.041002177,0.016814532,2596864
0.66,4,1121.62,0.0,0.014570735,0.7102530896663666,3078,7689.013707637787,0.91555524,-0.03999108,0.017362691,2600960
0.57,3,1133.04,0.0,0.014813322,0.6390330493450165,3081,7692.480919837952,0.94127697,-0.042404994,0.012328134,2605056
0.52,4,1145.61,0.0,0.015792452,0.7038000524044037,3085,7695.959426641464,0.90420365,-0.04124139,0.019722013,2609152
0.53,2,1145.5,0.0,0.013430946,0.6494598090648651,3087,7699.7275178432465,0.924777,-0.040011786,0.019482123,2613248
0.53,4,1148.0,0.0,0.014938916,0.7092011570930481,3091,7703.91907286644,0.9135771,-0.041788753,0.018485604,2617344
0.53,4,1154.59,0.0,0.014132794,0.7092968225479126,3095,7707.683819770813,0.91599804,-0.03879829,0.015782109,2621440
0.52,2,1169.16,0.0,0.016345024,0.6643515825271606,3097,7711.996029853821,0.92273,-0.042969055,0.018709412,2625536
0.51,4,1165.94,0.0,0.01589745,0.7274414598941803,3101,7716.0450527668,0.9157283,-0.038861908,0.016845386,2629632
0.5,2,1179.71,0.0,0.012617349,0.6935627460479736,3103,7720.049316883087,0.945619,-0.038668524,0.015574453,2633728
0.48,4,1181.99,0.0,0.013867237,0.5958009362220764,3107,7723.892710924149,0.925205,-0.04038836,0.018033573,2637824
0.54,4,1183.53,0.0,0.015895074,0.5815448462963104,3111,7727.494384765625,0.945291,-0.040468834,0.018202396,2641920
0.56,4,1180.48,0.0,0.014754059,0.6716611981391907,3115,7731.402845859528,0.9212841,-0.039502602,0.02093874,2646016
0.56,3,1181.61,0.0,0.014475834,0.674550324678421,3118,7735.329982995987,0.94890004,-0.03958064,0.017152091,2650112
0.59,4,1177.96,0.0,0.014127552,0.6486572623252869,3122,7738.985691785812,0.92252094,-0.039729375,0.018471764,2654208
0.56,4,1186.94,0.0,0.014742419,0.6712621450424194,3126,7742.487516880035,0.95865417,-0.041287582,0.016155686,2658304
0.61,4,1179.33,0.0,0.013279936,0.7105398774147034,3130,7745.789664983749,0.9262338,-0.04154737,0.015702996,2662400
0.68,3,1178.99,0.0,0.014656003,0.6564240157604218,3133,7749.224853992462,0.94412935,-0.04420194,0.015852949,2666496
0.73,4,1172.15,0.0,0.014176279,0.7076505720615387,3137,7752.717075824738,0.926848,-0.042386126,0.017605681,2670592
0.66,3,1160.1,0.0,0.013775396,0.5804997980594635,3140,7756.154012918472,0.9399572,-0.040666413,0.01717902,2674688
0.6,3,1163.27,0.0,0.015108002,0.6442666053771973,3143,7759.545109033585,0.9582177,-0.0429618,0.015091826,2678784
0.54,4,1159.1,0.0,0.014262184,0.6628963053226471,3147,7762.9697008132935,0.93906367,-0.038774803,0.018824903,2682880
0.52,3,1163.25,0.0,0.01512731,0.7064487934112549,3150,7766.406081676483,0.962644,-0.041695237,0.017469559,2686976
0.44,4,1161.63,0.0,0.01691547,0.6333838999271393,3154,7769.946502923965,0.94710636,-0.045843594,0.016879342,2691072
0.48,3,1174.41,0.0,0.013065286,0.6915599703788757,3157,7773.381965637207,0.9644805,-0.038333163,0.014709176,2695168
0.55,4,1181.21,0.0,0.01473513,0.7126955986022949,3161,7776.666717767715,0.92805237,-0.042629026,0.016967505,2699264
0.57,2,1189.5,0.0,0.01533629,0.6650089025497437,3163,7858.696648836136,0.9286731,-0.040495742,0.02119876,2703360
0.55,3,1198.55,0.0,0.014675864,0.5832249224185944,3166,7862.5366179943085,0.9461259,-0.044254772,0.021258866,2707456
0.42,4,1200.81,0.0,0.01589243,0.5780151784420013,3170,7866.526003837585,0.95360583,-0.04242096,0.020187078,2711552
0.47,3,1206.35,0.0,0.013913088,0.6635071337223053,3173,7870.1410138607025,0.94913,-0.042662483,0.021204121,2715648
0.48,4,1207.22,0.0,0.015885815,0.7082303464412689,3177,7873.846346855164,0.93992466,-0.040644176,0.02128592,2719744
0.44,4,1193.11,0.0,0.017294865,0.691137969493866,3181,7877.458233833313,0.9489314,-0.04381279,0.016923567,2723840
0.51,4,1183.68,0.0,0.016492711,0.7381720840930939,3185,7881.202412605286,0.94374096,-0.042620096,0.018144935,2727936
0.57,3,1173.33,0.0,0.017838862,0.6865653693675995,3188,7885.020132780075,0.95606947,-0.04231694,0.017126689,2732032
0.54,4,1173.72,0.0,0.0141580915,0.7216567099094391,3192,7888.906445741653,0.94546765,-0.039952673,0.017826818,2736128
0.53,3,1180.71,0.0,0.015371702,0.6783065497875214,3195,7892.666071653366,0.9742727,-0.042787503,0.016836045,2740224
0.54,4,1167.82,0.0,0.015465952,0.7176955938339233,3199,7896.722263813019,0.97551745,-0.040694203,0.019128634,2744320
0.54,4,1149.51,0.0,0.01647182,0.6388984024524689,3203,7900.437703847885,0.9408755,-0.042927988,0.021235906,2748416
0.64,3,1148.25,0.0,0.015617695,0.6371704339981079,3206,7904.261643648148,0.9284976,-0.041788165,0.016930927,2752512
0.45,4,1154.05,0.0,0.015642582,0.7050818204879761,3210,7907.884742736816,0.940057,-0.0434364,0.017599422,2756608
0.42,3,1164.82,0.0,0.014315173,0.6444385945796967,3213,7911.526064872742,0.909151,-0.04255792,0.021267937,2760704
0.33,4,1171.24,0.0,0.018206414,0.5406443178653717,3217,7915.556479930878,0.91459346,-0.041199263,0.021041788,2764800
0.43,3,1162.93,0.0,0.016581975,0.6406797170639038,3220,7919.115165948868,0.93987536,-0.038263127,0.01759968,2768896
0.45,5,1159.62,0.0,0.011989303,0.6795169115066528,3225,7922.38486289978,0.91139036,-0.038622547,0.01819959,2772992
0.6,5,1139.64,0.0,0.016375173,0.6877277493476868,3230,7926.380957841873,0.93188566,-0.040515266,0.01723162,2777088
0.57,4,1131.82,0.0,0.014628426,0.7001335024833679,3234,7930.082646608353,0.8916415,-0.040287808,0.015493206,2781184
0.61,4,1135.08,0.0,0.015704077,0.652050256729126,3238,7933.9706156253815,0.9140288,-0.038517114,0.01840535,2785280
0.61,3,1135.77,0.0,0.01882943,0.5980746746063232,3241,7937.794859647751,0.9091562,-0.043801308,0.017696127,2789376
0.65,3,1128.82,0.0,0.015353828,0.6347924768924713,3244,7941.217462778091,0.9090199,-0.043732747,0.016287006,2793472
0.68,3,1145.52,0.0,0.016143918,0.6332495510578156,3247,7944.829249620438,0.9095342,-0.04187206,0.018287811,2797568
0.64,3,1152.62,0.0,0.014378512,0.6476013362407684,3250,8021.054497003555,0.92112994,-0.044014737,0.016975911,2801664
0.63,3,1159.21,0.0,0.014854012,0.6321984529495239,3253,8024.505834817886,0.9448412,-0.041255854,0.018589249,2805760
0.47,4,1149.22,0.0,0.016909016,0.654363214969635,3257,8028.001745939255,0.9201597,-0.0430452,0.018208746,2809856
0.42,3,1150.85,0.0,0.015813295,0.6227333843708038,3260,8031.689165830612,0.93869954,-0.039045062,0.015252929,2813952
0.39,3,1141.86,0.0,0.017780107,0.6091391742229462,3263,8035.284078836441,0.98073494,-0.04283164,0.017335191,2818048
0.45,4,1138.08,0.0,0.015042601,0.651439756155014,3267,8039.048124790192,0.9671332,-0.041647524,0.020797985,2822144
0.5,3,1146.98,0.0,0.016505664,0.729883074760437,3270,8042.737352848053,0.9508111,-0.04544118,0.019132564,2826240
0.47,3,1142.12,0.0,0.016824188,0.6930217146873474,3273,8046.682438850403,0.9429189,-0.041211057,0.015299926,2830336
0.5,3,1150.7,0.0,0.016120024,0.6599447429180145,3276,8050.3938529491425,0.9474942,-0.040585313,0.015357683,2834432
0.58,4,1160.19,0.0,0.017218744,0.690127044916153,3280,8053.925399780273,0.93438816,-0.0455204,0.021495685,2838528
0.42,4,1163.47,0.0,0.014053451,0.6142492592334747,3284,8057.422294616699,0.9192549,-0.04049908,0.023058353,2842624
0.43,3,1159.13,0.0,0.017236171,0.5991153717041016,3287,8060.871141910553,0.9380818,-0.0401096,0.01792389,2846720
0.38,3,1162.53,0.0,0.01577486,0.7186559438705444,3290,8064.893818855286,0.9288826,-0.041324712,0.0132819405,2850816
0.4,3,1170.75,0.0,0.018846495,0.6190577745437622,3293,8068.709565877914,0.8974742,-0.04403645,0.02161528,2854912
0.44,4,1167.92,0.0,0.017091354,0.6911936402320862,3297,8072.261847734451,0.92891425,-0.044412497,0.017738683,2859008
0.53,4,1169.24,0.0,0.014543034,0.6609392166137695,3301,8075.736971616745,0.9076453,-0.041342825,0.014688836,2863104
0.41,5,1151.85,0.0,0.015996011,0.6964105069637299,3306,8079.468638896942,0.9139541,-0.045219045,0.020188684,2867200
0.49,4,1147.48,0.0,0.01739229,0.726393848657608,3310,8082.785545825958,0.935446,-0.04370954,0.017500538,2871296
0.55,4,1142.38,0.0,0.016522191,0.723371297121048,3314,8086.250232696533,0.93025523,-0.04201215,0.019794052,2875392
0.54,4,1132.5,0.0,0.01668659,0.6437321305274963,3318,8089.868869781494,0.91301477,-0.042105254,0.02271118,2879488
0.51,3,1133.08,0.0,0.0144883245,0.7301395833492279,3321,8093.264340877533,0.9147384,-0.040463056,0.018256107,2883584
0.33,4,1141.09,0.0,0.01609209,0.6665296852588654,3325,8096.577539682388,0.9075851,-0.04272513,0.019570515,2887680
0.21,3,1163.73,0.0,0.015328513,0.6482014954090118,3328,8100.09187579155,0.9081311,-0.04234938,0.017768305,2891776
0.1,3,1187.18,0.0,0.01493843,0.692040354013443,3331,8103.4548127651215,0.9072676,-0.04372902,0.016082184,2895872
