EpisodesSoFar,EpRewMean,loss_vf_loss,TimeElapsed,loss_kl,loss_pol_surr,EpThisIter,loss_pol_entpen,loss_ent,ev_tdlam_before,TimestepsSoFar,EpLenMean
1867,-0.3,5.261665e-05,28887.389620304108,0.0066894162,-0.010226278,2,0.0,0.70177877,-4.728201866149902,4186112,3010.0
1868,-0.29,2.0672745e-05,28890.41340827942,0.006476134,-0.012268579,1,0.0,0.68471354,-4.02493953704834,4190208,3010.0
1869,-0.27,0.0019487088,28893.47698521614,0.008129108,-0.011757611,1,0.0,0.7194458,0.5921473801136017,4194304,3010.0
1871,-0.27,0.0026150895,28896.27889108658,0.01205735,-0.013117406,2,0.0,0.7700322,0.6220725476741791,4198400,3010.0
1872,-0.28,0.00012263874,28898.86972117424,0.009778455,-0.016345616,1,0.0,0.73538613,-1.3644883632659912,4202496,3010.0
1873,-0.27,3.0148367e-05,28901.53248524666,0.007801574,-0.021102065,1,0.0,0.68144935,-0.7137162685394287,4206592,3010.0
1875,-0.3,0.0018105333,28904.231513261795,0.0057865004,-0.013976459,2,0.0,0.69051147,0.20048058032989502,4210688,3010.0
1876,-0.31,0.0016584944,28906.97664308548,0.0059291385,-0.01690218,1,0.0,0.6850489,0.6356857120990753,4214784,3010.0
1877,-0.33,0.00033047915,28909.628492116928,0.0060250508,-0.01043869,1,0.0,0.7258902,0.4967385530471802,4218880,3010.0
1879,-0.32,0.0012897174,28912.329147338867,0.0066960948,-0.012690084,2,0.0,0.7335256,0.5101846754550934,4222976,3010.0
1880,-0.31,0.0010548343,28914.96682024002,0.008373429,-0.012112904,1,0.0,0.72538894,0.548174649477005,4227072,3010.0
1882,-0.31,0.00075853826,28917.66478228569,0.0081159305,-0.012965957,2,0.0,0.7042111,0.7592658847570419,4231168,3010.0
1883,-0.32,0.002039222,28920.28877210617,0.0088061355,-0.011227515,1,0.0,0.64597064,0.46700477600097656,4235264,3010.0
1884,-0.32,0.00045083024,28923.007875204086,0.007969028,-0.012805836,1,0.0,0.7262019,-0.5395753383636475,4239360,3010.0
1886,-0.3,0.001879018,28925.774705171585,0.007730063,-0.011791555,2,0.0,0.63152087,0.4356878995895386,4243456,3010.0
1887,-0.27,0.000111633715,28928.454849243164,0.008245049,-0.013672403,1,0.0,0.6667683,-2.3710005283355713,4247552,3010.0
1888,-0.27,3.2220858e-05,33733.412934303284,0.008382755,-0.019681733,1,0.0,0.7233341,-0.12221777439117432,4251648,3010.0
1889,-0.27,1.473549e-05,33743.00186133385,0.008088771,-0.022938805,1,0.0,0.6788708,-0.058910369873046875,4255744,3020.0
1891,-0.27,1.0661833e-05,33752.55205512047,0.0050978297,-0.012457201,2,0.0,0.69827193,-1.3917357921600342,4259840,3020.0
1892,-0.26,0.0007196801,33762.15833425522,0.008350941,-0.013588458,1,0.0,0.67100286,0.6532819271087646,4263936,3020.0
1894,-0.25,3.6850448e-05,33771.67074632645,0.006468982,-0.011962526,2,0.0,0.70120776,-2.8767385482788086,4268032,3020.0
1895,-0.26,0.0024621813,33781.14888525009,0.008029431,-0.009495209,1,0.0,0.6475877,0.3789452314376831,4272128,3020.0
1896,-0.24,4.177365e-05,33790.606449365616,0.0151801575,-0.012675584,1,0.0,0.70066535,-2.0955753326416016,4276224,3020.0
1898,-0.24,1.7578484e-05,33800.11832809448,0.005497094,-0.014120882,2,0.0,0.65369725,-1.730619192123413,4280320,3020.0
1899,-0.23,0.00059690815,33809.73291230202,0.0051616016,-0.0037212768,1,0.0,0.66654706,0.3733544945716858,4284416,3020.0
1900,-0.2,0.0015213387,33819.145599365234,0.0075137406,-0.008410519,1,0.0,0.6066127,0.42363423109054565,4288512,3020.0
1902,-0.16,0.00075890595,33828.72283530235,0.005054032,-0.011263854,2,0.0,0.66741186,0.2737516760826111,4292608,3020.0
1903,-0.2,0.0012084442,33838.24315738678,0.0066859755,-0.013053619,1,0.0,0.6361397,0.7166478633880615,4296704,3020.0
1904,-0.22,0.0036377977,33847.76573729515,0.007268352,-0.015960911,1,0.0,0.65837383,0.5746161639690399,4300800,3020.0
1906,-0.26,0.0009410879,33857.23081326485,0.006045023,-0.010290724,2,0.0,0.7171577,0.3056149482727051,4304896,3010.0
1907,-0.26,0.00075235305,33866.69258236885,0.0072623515,-0.011020162,1,0.0,0.67365855,0.28364837169647217,4308992,3010.0
1909,-0.3,0.0047974186,33876.15257525444,0.006643288,-0.01476659,2,0.0,0.7347987,0.40532463788986206,4313088,3010.0
1910,-0.29,0.001959018,33885.62929415703,0.0063936836,-0.013830752,1,0.0,0.65799713,-0.08480584621429443,4317184,3010.0
1911,-0.26,6.860464e-05,33895.49495625496,0.006605447,-0.014435513,1,0.0,0.65757585,-3.4123616218566895,4321280,3010.0
1913,-0.21,0.0008720016,33905.46327018738,0.0050056917,-0.008285816,2,0.0,0.6694107,0.07533955574035645,4325376,3010.0
1914,-0.23,0.0010099511,33915.88974523544,0.008100816,-0.009070133,1,0.0,0.68211454,0.2169029712677002,4329472,3010.0
1915,-0.23,0.0038077766,33926.020396232605,0.011185427,-0.012747097,1,0.0,0.66402876,0.32979291677474976,4333568,3010.0
1917,-0.25,0.0005846559,33936.24147629738,0.0056613013,-0.010935668,2,0.0,0.6423838,-2.490393877029419,4337664,3010.0
1918,-0.26,8.561799e-05,33946.05228018761,0.0071091456,-0.016423121,1,0.0,0.6607626,-2.4866158962249756,4341760,3010.0
1919,-0.27,2.0180829e-05,33955.73475813866,0.0066774827,-0.01756493,1,0.0,0.6868428,-2.9528234004974365,4345856,3010.0
1921,-0.25,2.362417e-05,33965.52645421028,0.0077651553,-0.008153351,2,0.0,0.658358,-5.923176288604736,4349952,3010.0
1922,-0.25,0.0013024856,34973.52508330345,0.022058245,-0.011456663,1,0.0,0.62976,0.36404287815093994,4354048,3010.0
1924,-0.26,4.1465435e-05,34976.45302724838,0.0063623264,-0.010601431,2,0.0,0.68343174,-4.9608473777771,4358144,3010.0
1925,-0.26,0.00041407032,34979.64460325241,0.00478785,-0.003328019,1,0.0,0.6721762,0.23894983530044556,4362240,3010.0
1926,-0.23,0.0014569758,34985.83373832703,0.0054702475,-0.009176312,1,0.0,0.65441227,0.6499671339988708,4366336,3010.0
1928,-0.21,2.4989171e-05,34997.943556308746,0.006648811,-0.01326196,2,0.0,0.6444572,-0.9909595251083374,4370432,3010.0
1929,-0.2,3.1151278e-05,35009.77670502663,0.0055441847,-0.006809759,1,0.0,0.7039595,-2.254237651824951,4374528,3010.0
1930,-0.19,2.2903378e-05,35021.52041721344,0.008044677,-0.010435191,1,0.0,0.66220474,-0.5024566650390625,4378624,3010.0
1932,-0.18,0.001440106,35033.115918159485,0.010778834,-0.008623857,2,0.0,0.6781227,0.31403660774230957,4382720,3010.0
1933,-0.18,0.0015957822,35044.69077825546,0.006427615,-0.009351627,1,0.0,0.6391817,0.44989490509033203,4386816,3010.0
1934,-0.17,7.18752e-05,35056.261759996414,0.01136071,-0.016403832,1,0.0,0.6674635,-1.6850523948669434,4390912,3010.0
1936,-0.16,0.0009594059,35067.81886720657,0.005904479,-0.012093986,2,0.0,0.6343129,0.545960932970047,4395008,3010.0
1937,-0.17,0.0031548701,35079.36607003212,0.009909309,-0.012534482,1,0.0,0.66540426,0.5579672157764435,4399104,3010.0
1939,-0.19,0.0014227519,35090.89115214348,0.0066683805,-0.014308666,2,0.0,0.63764477,0.6359201669692993,4403200,3010.0
1940,-0.18,5.2429794e-05,35102.47065329552,0.009793282,-0.018037746,1,0.0,0.64074194,-1.4522960186004639,4407296,3010.0
1941,-0.16,0.00028222153,35114.16185617447,0.0046997517,-0.007668291,1,0.0,0.6231627,0.46798670291900635,4411392,3010.0
1943,-0.18,0.0025882672,35125.77440929413,0.0074149235,-0.01018312,2,0.0,0.6012826,0.31661397218704224,4415488,3010.0
1944,-0.15,0.00010360251,35137.54238939285,0.0086214,-0.015933476,1,0.0,0.70644957,-1.0580847263336182,4419584,3010.0
1945,-0.13,0.0006443262,35149.10823440552,0.006910626,-0.008812008,1,0.0,0.6380033,0.27108800411224365,4423680,3010.0
1947,-0.13,0.0014455623,35160.75806617737,0.005784156,-0.0130727785,2,0.0,0.64673126,0.6971575319766998,4427776,3010.0
1948,-0.14,0.0003895166,35170.94308233261,0.004896074,-0.011087871,1,0.0,0.64518213,0.5317471027374268,4431872,3010.0
1949,-0.15,0.0009443448,35180.409514427185,0.0075013796,-0.01274616,1,0.0,0.6569742,0.29882556200027466,4435968,3010.0
1951,-0.17,8.211859e-05,35189.93405008316,0.009253348,-0.014343504,2,0.0,0.5935832,-1.6973161697387695,4440064,3010.0
1952,-0.17,0.00047641483,35199.38760614395,0.008770866,-0.009950763,1,0.0,0.6685436,-0.19257724285125732,4444160,3010.0
1954,-0.16,0.0006193258,35208.82744908333,0.0059757577,-0.011802567,2,0.0,0.6321623,0.7223589718341827,4448256,3010.0
1955,-0.16,0.0017680072,35218.259293317795,0.007969166,-0.010436285,1,0.0,0.6584339,0.26055681705474854,4452352,3010.0
1956,-0.16,0.0013250508,35227.718447208405,0.004604173,-0.00832477,1,0.0,0.61816573,-0.1431349515914917,4456448,3010.0
1958,-0.16,4.8883136e-05,35237.15960431099,0.005756705,-0.0140035385,2,0.0,0.6064402,-4.116296291351318,4460544,3010.0
1959,-0.16,0.0011159694,35246.60672426224,0.007626505,-0.00863098,1,0.0,0.6459233,0.6073227524757385,4464640,3010.0
1960,-0.15,0.00064112677,35256.25086736679,0.0057349917,-0.008744317,1,0.0,0.6559144,-0.22756314277648926,4468736,3010.0
1962,-0.15,5.282062e-05,35265.75759220123,0.006824635,-0.009015473,2,0.0,0.64001083,-2.9661529064178467,4472832,3010.0
1963,-0.17,2.5170031e-05,35275.26159310341,0.008882533,-0.009488322,1,0.0,0.64382124,-3.072144031524658,4476928,3010.0
1965,-0.15,0.0016912635,35284.85340428352,0.0074837264,-0.010645378,2,0.0,0.620971,0.14704251289367676,4481024,3010.0
1966,-0.15,0.0038095494,35294.36004304886,0.014184034,-0.013544808,1,0.0,0.6649301,0.2761852741241455,4485120,3010.0
1967,-0.14,0.0023282655,35303.84288716316,0.0061255433,-0.012295158,1,0.0,0.68242425,0.06329149007797241,4489216,3010.0
1969,-0.15,0.00015240797,35313.33307027817,0.006330037,-0.01880037,2,0.0,0.6994542,-1.9693636894226074,4493312,3010.0
1970,-0.15,0.00038361433,35322.83875417709,0.0054912427,-0.010040629,1,0.0,0.7167232,0.4206029176712036,4497408,3010.0
1971,-0.14,0.000882246,37597.45493030548,0.0072875125,-0.01370201,1,0.0,0.71520597,0.5558149516582489,4501504,3010.0
1972,-0.15,5.6311233e-05,37600.156076192856,0.0084188925,-0.016899709,1,0.0,0.69746137,-0.9411988258361816,4505600,3020.0
1974,-0.14,0.0003162757,37602.772698163986,0.0030301826,-0.0044910503,2,0.0,0.6600085,0.378612756729126,4509696,3020.0
1975,-0.11,0.0015738076,37605.31065130234,0.0058495314,-0.007691225,1,0.0,0.6012826,0.4142124652862549,4513792,3020.0
1976,-0.09,4.9576734e-05,37607.77126812935,0.006085469,-0.010819592,1,0.0,0.6164322,-4.763172626495361,4517888,3020.0
1978,-0.05,0.0017802442,37610.48068022728,0.005811048,-0.006590618,2,0.0,0.6605433,0.38192039728164673,4521984,3020.0
1979,-0.05,2.8788494e-05,37613.086193323135,0.007380107,-0.010184595,1,0.0,0.6576554,-3.4136643409729004,4526080,3020.0
1981,-0.06,0.0007176346,37615.60133719444,0.0061163614,-0.011633387,2,0.0,0.65359855,0.18606406450271606,4530176,3020.0
1982,-0.07,0.0030780076,37618.06142830849,0.010447882,-0.015309159,1,0.0,0.6707855,0.4304202198982239,4534272,3020.0
1983,-0.09,4.881513e-05,37620.749566316605,0.0076759346,-0.013057315,1,0.0,0.63500386,-1.5570640563964844,4538368,3020.0
1985,-0.11,0.0011643664,37623.37181901932,0.007855719,-0.009483439,2,0.0,0.61676913,0.663838267326355,4542464,3020.0
1986,-0.09,3.686532e-05,37625.85528445244,0.007187924,-0.020052377,1,0.0,0.64841217,-0.027905702590942383,4546560,3020.0
1987,-0.09,0.00028556673,37628.33167934418,0.007337774,-0.011667613,1,0.0,0.67210484,0.5119014382362366,4550656,3020.0
1989,-0.11,0.0015108698,37631.05811929703,0.009291161,-0.013788965,2,0.0,0.67598,0.46516096591949463,4554752,3010.0
1990,-0.12,0.0014738258,37633.66652226448,0.0055934084,-0.010213181,1,0.0,0.66972995,0.4928283095359802,4558848,3010.0
1991,-0.12,0.00077085494,37636.16255116463,0.004859586,-0.009442519,1,0.0,0.63987446,0.4792547821998596,4562944,3010.0
1993,-0.1,0.00011852729,37638.62190127373,0.007835958,-0.012848637,2,0.0,0.68799186,-0.9353809356689453,4567040,3010.0
1994,-0.08,0.0014085452,37641.31798505783,0.00625109,-0.0072134486,1,0.0,0.6843434,0.3993515372276306,4571136,3010.0
1996,-0.09,0.0012908747,37643.9459733963,0.008276231,-0.014361341,2,0.0,0.65757835,0.38309937715530396,4575232,3010.0
1997,-0.1,0.001350825,37646.49400615692,0.008588426,-0.0141987195,1,0.0,0.6556371,0.5439717471599579,4579328,3010.0
1998,-0.09,0.001462098,37648.96642303467,0.0055293185,-0.008968004,1,0.0,0.6484077,0.5690023005008698,4583424,3010.0
2000,-0.12,0.0004209529,37651.64999508858,0.005882676,-0.011631183,2,0.0,0.63340986,0.509137898683548,4587520,3010.0
2001,-0.14,0.00064637075,37654.27641129494,0.006183587,-0.0071847616,1,0.0,0.64689684,0.14081740379333496,4591616,3010.0
2002,-0.12,0.001853734,37656.8065571785,0.005896282,-0.010540141,1,0.0,0.6699109,-0.029814958572387695,4595712,3010.0
2004,-0.13,0.003530293,37659.278846263885,0.0077005085,-0.016783787,2,0.0,0.65134585,0.6032295823097229,4599808,3010.0
2005,-0.11,8.577395e-05,37661.98682332039,0.0066921175,-0.016776027,1,0.0,0.6877676,-0.769530177116394,4603904,3010.0
2007,-0.11,0.00076354237,37664.58011817932,0.006679504,-0.011675306,2,0.0,0.6899162,0.7827689498662949,4608000,3010.0
2008,-0.11,5.0670224e-05,37667.145025253296,0.0061301035,-0.0136499675,1,0.0,0.67752683,-0.13813793659210205,4612096,3010.0
2009,-0.07,0.00025594642,37669.62434720993,0.007972783,-0.0048903953,1,0.0,0.68025666,0.09347689151763916,4616192,3010.0
2011,-0.05,0.0017427052,37672.37052845955,0.008739414,-0.009842265,2,0.0,0.66514176,0.27832067012786865,4620288,3010.0
2012,-0.05,0.0017014714,37674.99720931053,0.005787957,-0.01321831,1,0.0,0.6365258,0.5435677170753479,4624384,3010.0
2013,-0.08,0.0017103284,37677.53385806084,0.009415742,-0.0144520365,1,0.0,0.6753969,0.5864206254482269,4628480,3010.0
2015,-0.08,0.0022490576,37680.004499197006,0.005999429,-0.010164995,2,0.0,0.68982786,0.3415800929069519,4632576,3010.0
2016,-0.1,0.0010874067,37682.71851015091,0.0077763987,-0.015057945,1,0.0,0.6924673,0.6611132323741913,4636672,3010.0
2017,-0.09,0.0008019541,37685.31942033768,0.004019124,-0.007829084,1,0.0,0.6638618,0.6873453855514526,4640768,3010.0
2019,-0.09,0.0019076826,37687.849949359894,0.013189359,-0.012086483,2,0.0,0.7027904,0.6091324687004089,4644864,3010.0
2020,-0.08,0.0034133869,37690.33668422699,0.008838631,-0.009988559,1,0.0,0.65712506,0.2782334089279175,4648960,3010.0
2022,-0.1,0.0005269299,37693.01000928879,0.0060632504,-0.012771649,2,0.0,0.64403313,0.06850475072860718,4653056,3010.0
2023,-0.1,0.00016792574,37695.625984191895,0.008874482,-0.013123523,1,0.0,0.6862546,-1.070237636566162,4657152,3010.0
2024,-0.09,0.0003097254,37698.15036416054,0.004481404,-0.0041324846,1,0.0,0.71949834,0.24153751134872437,4661248,3010.0
2026,-0.11,0.0009211737,37700.620096206665,0.0068904352,-0.007891484,2,0.0,0.6661492,0.7166930735111237,4665344,3010.0
2027,-0.13,0.0033242574,37703.3118622303,0.014230159,-0.013958676,1,0.0,0.71246797,0.5320517718791962,4669440,3010.0
2028,-0.12,0.0011363444,37705.939125299454,0.009438222,-0.01406526,1,0.0,0.72782254,0.28985321521759033,4673536,3010.0
2030,-0.13,0.0013637408,37708.45144319534,0.01368036,-0.013081784,2,0.0,0.76388055,0.10552912950515747,4677632,3010.0
2031,-0.12,0.0028660586,37710.93645429611,0.0073175705,-0.0104254605,1,0.0,0.6799977,0.15359437465667725,4681728,3010.0
2032,-0.12,0.0014830721,37713.62915229797,0.007893918,-0.007337371,1,0.0,0.6451322,0.2679789662361145,4685824,3010.0
2034,-0.11,6.804781e-05,37716.22627735138,0.009412846,-0.014267228,2,0.0,0.7067232,-3.5507917404174805,4689920,3010.0
2035,-0.11,2.2159353e-05,37718.74565625191,0.0074651344,-0.014516348,1,0.0,0.69631976,-3.517183780670166,4694016,3010.0
2037,-0.09,0.00085960707,37721.25388216972,0.0061069103,-0.009475674,2,0.0,0.6382637,0.6218295395374298,4698112,3010.0
2038,-0.09,7.8583886e-05,37723.94051527977,0.006463482,-0.009986746,1,0.0,0.6779461,-1.086789846420288,4702208,3010.0
2039,-0.07,0.00050466176,37726.57352423668,0.004836422,-0.0057813115,1,0.0,0.6432848,0.6254635453224182,4706304,3010.0
2041,-0.06,0.0005020319,37729.13449716568,0.011250585,-0.008991351,2,0.0,0.7435168,0.11797475814819336,4710400,3010.0
2042,-0.04,0.0016688547,37731.66349005699,0.0066332957,-0.007913314,1,0.0,0.6677502,0.4584088921546936,4714496,3010.0
2043,-0.02,0.0007769862,37734.33666610718,0.0062663388,-0.009550495,1,0.0,0.71067995,0.43588441610336304,4718592,3010.0
2045,-0.03,0.001185498,37736.9501452446,0.007724411,-0.0095412955,2,0.0,0.63799906,0.4282422661781311,4722688,3010.0
2046,-0.03,6.2573316e-05,37739.47822523117,0.008499852,-0.012593851,1,0.0,0.63316464,-2.076733350753784,4726784,3010.0
2047,-0.03,3.1199063e-05,37741.990364313126,0.007038192,-0.011980249,1,0.0,0.65580225,-1.950956106185913,4730880,3010.0
2049,0.0,0.0018699539,37744.664734363556,0.015575399,-0.008578263,2,0.0,0.632673,0.5845257341861725,4734976,3010.0
2050,0.01,0.0006591665,37747.28907132149,0.0046318998,-0.0070389463,1,0.0,0.67712253,0.12207412719726562,4739072,3010.0
2052,0.03,0.0014780476,37749.80140519142,0.004551944,-0.0067620142,2,0.0,0.6524063,0.4907890558242798,4743168,3010.0
2053,0.03,0.00070528436,37752.34131217003,0.0071746493,-0.008414914,1,0.0,0.61824447,0.6912410259246826,4747264,3010.0
2054,0.04,5.129646e-05,38972.19058418274,0.007726025,-0.014797565,1,0.0,0.6557247,-0.18509364128112793,4751360,3010.0
2055,0.05,0.00078393257,38974.89761734009,0.0056859483,-0.00722232,1,0.0,0.6750523,0.23268437385559082,4755456,3020.0
2057,0.04,3.4945235e-05,38977.467447042465,0.0066878316,-0.009709022,2,0.0,0.68681383,-2.7085206508636475,4759552,3020.0
2058,0.04,1.6437853e-05,38979.93931031227,0.005864999,-0.0107599925,1,0.0,0.66860086,-3.4708666801452637,4763648,3020.0
2059,0.06,0.001268113,38982.42755031586,0.0059492514,-0.0075850817,1,0.0,0.65792245,0.40117430686950684,4767744,3020.0
2061,0.08,0.0027955202,38985.072486162186,0.008704209,-0.011578207,2,0.0,0.61468405,0.38286733627319336,4771840,3020.0
2062,0.09,0.0021459898,38987.624658346176,0.0051997933,-0.007863086,1,0.0,0.6166825,0.471004843711853,4775936,3020.0
2064,0.08,0.0022226628,38990.07349729538,0.008331303,-0.012773398,2,0.0,0.6255085,0.5433425009250641,4780032,3020.0
2065,0.08,0.0010927734,38992.54424118996,0.00670418,-0.010114176,1,0.0,0.6100838,0.545807421207428,4784128,3020.0
2066,0.08,0.0013252365,38995.204498291016,0.007053474,-0.0129079465,1,0.0,0.67097884,0.7282291948795319,4788224,3020.0
2068,0.06,5.866213e-05,38997.765540122986,0.009139017,-0.021039326,2,0.0,0.6561503,-0.210548996925354,4792320,3020.0
2069,0.06,9.6453616e-05,39000.212089300156,0.009432436,-0.012393174,1,0.0,0.6912778,-0.8487374782562256,4796416,3020.0
2070,0.05,1.8586108e-05,39002.683386325836,0.0072362516,-0.022197505,1,0.0,0.6424934,-0.08119857311248779,4800512,3020.0
2072,0.06,3.3664e-05,39005.37788319588,0.007530114,-0.015511515,2,0.0,0.6792599,-1.3671636581420898,4804608,3010.0
2073,0.06,0.0002932333,39007.93992424011,0.005685552,-0.010124736,1,0.0,0.6323959,0.39613795280456543,4808704,3010.0
2074,0.05,0.0010504723,39010.3898601532,0.010362995,-0.011096889,1,0.0,0.6282958,0.08357524871826172,4812800,3010.0
2076,0.03,0.0013321049,39012.85160326958,0.004607138,-0.007043709,2,0.0,0.5845744,0.5503865480422974,4816896,3010.0
2077,0.05,0.0033087472,39015.510704278946,0.009335977,-0.012106417,1,0.0,0.62255156,0.6370943188667297,4820992,3010.0
2079,0.07,0.0017845037,39018.08882522583,0.0052208453,-0.009921834,2,0.0,0.636524,0.5993037521839142,4825088,3010.0
2080,0.07,0.0012565225,39020.58239006996,0.007040424,-0.012249187,1,0.0,0.6357748,0.7048509120941162,4829184,3010.0
2081,0.08,0.004377424,39023.03233218193,0.008035295,-0.013318537,1,0.0,0.5878717,0.5759571194648743,4833280,3010.0
2083,0.14,0.0020890338,39026.031279325485,0.0076323655,-0.013705111,2,0.0,0.6203703,0.6561115384101868,4837376,3010.0
2084,0.12,0.0021521742,39028.83174324036,0.005875412,-0.012953508,1,0.0,0.64913094,0.40883880853652954,4841472,3010.0
2085,0.12,0.0008191666,39032.14613509178,0.005175617,-0.01213721,1,0.0,0.64455134,0.5282692611217499,4845568,3010.0
2087,0.09,0.00014724402,39035.744158267975,0.0066198003,-0.015585991,2,0.0,0.64009434,-0.3419773578643799,4849664,3010.0
2088,0.1,0.00044353813,39039.0999982357,0.0047314526,-0.011833219,1,0.0,0.60711527,0.40807533264160156,4853760,3010.0
2089,0.1,0.00030406678,39042.51584839821,0.0059252568,-0.009273126,1,0.0,0.63094103,0.11976397037506104,4857856,3010.0
2091,0.11,0.0012350234,39046.065180301666,0.006883793,-0.013713773,2,0.0,0.60883707,0.5425812304019928,4861952,3010.0
2092,0.09,0.0007167817,39048.74864625931,0.0071251835,-0.013372137,1,0.0,0.612214,0.44493502378463745,4866048,3010.0
2094,0.06,0.0025164026,39051.40485930443,0.0053904275,-0.009716481,2,0.0,0.59746665,-0.21776807308197021,4870144,3010.0
