EpRewMean,loss_ent,loss_vf_loss,ev_tdlam_before,EpThisIter,TimeElapsed,loss_pol_entpen,TimestepsSoFar,loss_kl,EpisodesSoFar,loss_pol_surr,EpLenMean
-4.89,1.1937495,0.005530127,0.7263200283050537,8,564.6210839748383,0.0,352256,0.008046304,623,-0.012273198,561.49
-4.88,1.2579231,0.00513787,0.7625450640916824,7,568.2572529315948,0.0,356352,0.007758532,630,-0.011646418,560.95
-4.88,1.2003914,0.00468714,0.7821466475725174,7,571.9576218128204,0.0,360448,0.00521575,637,-0.007220157,562.61
-4.9,1.1765803,0.004861827,0.787202313542366,8,575.4363510608673,0.0,364544,0.0038304478,645,-0.008337328,557.26
-4.9,1.2195778,0.0046814634,0.797113835811615,7,579.3641939163208,0.0,368640,0.0072063007,652,-0.009876143,559.02
-4.89,1.1897109,0.005018935,0.7784668207168579,8,583.0984280109406,0.0,372736,0.009759708,660,-0.012532026,555.99
-4.89,1.2644116,0.004959403,0.7933481335639954,8,586.8065328598022,0.0,376832,0.006287239,668,-0.0089299595,555.41
-4.87,1.231719,0.004747789,0.7815708369016647,7,590.7865538597107,0.0,380928,0.008122207,675,-0.012076523,562.44
-4.87,1.2163341,0.004710003,0.7967164218425751,7,594.4183440208435,0.0,385024,0.01073259,682,-0.010619919,560.9
-4.88,1.1695538,0.004319275,0.788179561495781,7,598.0826549530029,0.0,389120,0.008243668,689,-0.011301314,561.48
-4.87,1.2283708,0.0050740116,0.7651569694280624,8,601.9973468780518,0.0,393216,0.008371889,697,-0.010041811,556.86
-4.89,1.2600042,0.0049224715,0.7620920985937119,7,605.5245819091797,0.0,397312,0.0074594053,704,-0.0078073717,551.88
-4.9,1.2360793,0.004314524,0.7802145779132843,7,609.3640568256378,0.0,401408,0.007320217,711,-0.0072823684,553.26
-4.92,1.2579991,0.005471953,0.7541463971138,7,613.1209878921509,0.0,405504,0.0066591636,718,-0.009586426,551.89
-4.89,1.2383982,0.00481515,0.7879810631275177,8,616.6857891082764,0.0,409600,0.0073713423,726,-0.0084114745,558.18
-4.89,1.2029198,0.0049947794,0.7837851643562317,7,620.629723072052,0.0,413696,0.00894049,733,-0.011188992,554.2
-4.88,1.222426,0.0050563402,0.7610554993152618,7,624.3877158164978,0.0,417792,0.00863003,740,-0.013434323,557.78
-4.82,1.222028,0.005022966,0.745707631111145,7,628.1331460475922,0.0,421888,0.00798269,747,-0.011779967,562.03
-4.81,1.2117964,0.005095675,0.7428356409072876,7,632.128054857254,0.0,425984,0.0072604776,754,-0.011415971,563.18
-4.81,1.2128289,0.0047759023,0.7885414659976959,8,635.8405227661133,0.0,430080,0.006671525,762,-0.008561527,561.77
-4.81,1.088791,0.004763909,0.7813062220811844,7,639.6086637973785,0.0,434176,0.00812029,769,-0.0066868444,565.26
-4.82,1.0627791,0.004354322,0.7914785593748093,7,643.4255697727203,0.0,438272,0.0055219126,776,-0.008534652,562.08
-4.82,1.0699825,0.0048324238,0.7961244136095047,8,647.1019730567932,0.0,442368,0.0063724527,784,-0.006866852,562.85
-4.83,1.0673054,0.004852134,0.7819082587957382,7,651.1212019920349,0.0,446464,0.009746337,791,-0.0059075803,558.6
-4.84,1.0757778,0.0040082093,0.791482537984848,7,654.7400159835815,0.0,450560,0.005080757,798,-0.007602927,566.52
-4.85,1.0263829,0.005197789,0.7847563773393631,8,658.4789159297943,0.0,454656,0.0089670895,806,-0.011723126,559.97
-4.82,1.0633653,0.0052884365,0.7679437696933746,8,662.576780796051,0.0,458752,0.007246061,814,-0.009397287,557.95
-4.84,1.0645297,0.0049881125,0.7802227586507797,7,666.2339880466461,0.0,462848,0.006623556,821,-0.007964031,556.53
-4.82,1.023938,0.0050907996,0.7797582596540451,8,669.9530348777771,0.0,466944,0.008604551,829,-0.0076135695,557.61
-4.81,1.0220213,0.0050865826,0.775847777724266,7,673.8877079486847,0.0,471040,0.0066955118,836,-0.009213185,555.83
-4.83,1.0044707,0.0049487017,0.7945766448974609,7,677.6132440567017,0.0,475136,0.008733863,843,-0.007161116,554.67
-4.86,1.087419,0.0050830776,0.7907513827085495,9,681.3575520515442,0.0,479232,0.007250722,852,-0.009131097,547.34
-4.87,1.0110023,0.004492187,0.7986461073160172,7,685.1412889957428,0.0,483328,0.008200263,859,-0.009580168,545.94
-4.87,1.0079911,0.0052523264,0.7937465012073517,9,688.8605690002441,0.0,487424,0.006591521,868,-0.00828716,541.7
-4.87,1.0643283,0.0044310265,0.7563197612762451,6,692.8646218776703,0.0,491520,0.0072149066,874,-0.008495227,546.01
-4.85,1.0776184,0.005018816,0.7789559066295624,7,696.5114109516144,0.0,495616,0.00980457,881,-0.008786822,547.23
-4.86,1.0997721,0.0051907436,0.7873839735984802,8,700.242381811142,0.0,499712,0.0073602,889,-0.009652166,542.75
-4.86,1.025978,0.0042960234,0.797119140625,7,998.6739859580994,0.0,503808,0.009487866,896,-0.011395366,545.3
-4.82,0.9948985,0.0055829515,0.7528730779886246,7,1002.3904600143433,0.0,507904,0.008630408,903,-0.010557538,548.38
-4.82,0.97489053,0.004709241,0.793700709939003,7,1005.5914001464844,0.0,512000,0.008343231,910,-0.006496099,551.97
-4.84,1.0142839,0.004665874,0.7919789701700211,8,1008.8151898384094,0.0,516096,0.00816871,918,-0.009972554,549.35
-4.85,0.9928413,0.004705778,0.7950455397367477,8,1012.3229999542236,0.0,520192,0.007290799,926,-0.007502739,548.19
-4.89,1.0583814,0.004708033,0.7907647043466568,7,1015.5757441520691,0.0,524288,0.007500606,933,-0.007777637,544.47
-4.91,0.94324493,0.004577523,0.8019855469465256,8,1018.8687808513641,0.0,528384,0.007181362,941,-0.008566111,543.37
-4.9,0.9673046,0.0046427473,0.7747810184955597,7,1022.3139307498932,0.0,532480,0.0054323226,948,-0.008730823,548.57
-4.9,0.94561976,0.004657953,0.7975200563669205,8,1025.6143760681152,0.0,536576,0.0052137277,956,-0.007904929,549.39
-4.9,0.9145783,0.004692651,0.7747271358966827,7,1028.8825409412384,0.0,540672,0.0081324605,963,-0.00867353,555.92
-4.88,0.9034367,0.00535546,0.7914446890354156,8,1032.3028900623322,0.0,544768,0.007706774,971,-0.010105759,552.46
-4.9,0.9059124,0.0042668623,0.8001546114683151,7,1035.448292016983,0.0,548864,0.0053900187,978,-0.0054650838,547.03
-4.9,0.9321414,0.0047160685,0.8032224625349045,8,1038.5707449913025,0.0,552960,0.007498645,986,-0.007057745,553.87
-4.88,0.8767263,0.0048030987,0.7810288071632385,7,1041.7107589244843,0.0,557056,0.00639382,993,-0.0054999264,551.88
-4.89,0.9322199,0.0046471804,0.7587740868330002,7,1044.7185089588165,0.0,561152,0.006712694,1000,-0.004872525,554.68
-4.92,0.9000189,0.0040836195,0.7712305635213852,6,1047.798772096634,0.0,565248,0.0073467735,1006,-0.012136207,557.75
-4.93,0.88867295,0.0048620594,0.7790866494178772,7,1050.9339628219604,0.0,569344,0.005102314,1013,-0.00899138,557.71
-4.92,0.92739975,0.0050183274,0.7979258149862289,9,1054.0524640083313,0.0,573440,0.006359762,1022,-0.007756372,554.52
-4.91,0.86013347,0.0054425984,0.762375071644783,7,1056.9641077518463,0.0,577536,0.007635477,1029,-0.010636417,555.24
-4.89,0.9185194,0.004508753,0.794232964515686,7,1060.0118479728699,0.0,581632,0.0058897124,1036,-0.006546456,556.14
-4.89,0.8965043,0.0045472523,0.7995636612176895,8,1063.3255059719086,0.0,585728,0.0065445174,1044,-0.0055206697,556.12
-4.88,0.8275223,0.0046695163,0.7827375382184982,7,1066.2920830249786,0.0,589824,0.007872277,1051,-0.009293357,555.85
-4.88,0.8447206,0.004623649,0.7871456146240234,7,1069.2678129673004,0.0,593920,0.005125046,1058,-0.010122158,560.87
-4.87,0.84874994,0.0046417513,0.7687719613313675,7,1072.3278670310974,0.0,598016,0.0074202796,1065,-0.008871279,560.93
-4.86,0.82122207,0.0050476366,0.7805469483137131,8,1075.372400045395,0.0,602112,0.0091513,1073,-0.008695058,563.9
-4.86,0.8480064,0.004855595,0.7883409112691879,7,1078.378389120102,0.0,606208,0.010181762,1080,-0.008541525,560.17
-4.85,0.8349061,0.004202275,0.7729346603155136,6,1081.3337750434875,0.0,610304,0.008464362,1086,-0.009984767,568.71
-4.86,0.8030689,0.0037669651,0.7984593063592911,6,1084.548131942749,0.0,614400,0.0063997316,1092,-0.0053914813,574.15
-4.87,0.8517377,0.004344133,0.793873518705368,7,1087.3981621265411,0.0,618496,0.0046777553,1099,-0.005460535,573.41
-4.88,0.8768291,0.005412531,0.7932287901639938,9,1090.36523604393,0.0,622592,0.0090782475,1108,-0.008807113,560.54
-4.88,0.78809994,0.0052188644,0.7892542779445648,8,1093.61132979393,0.0,626688,0.0076865624,1116,-0.009564751,558.83
-4.88,0.840547,0.004462078,0.7936194688081741,8,1096.577113866806,0.0,630784,0.006132159,1124,-0.008128384,563.99
-4.89,0.7980341,0.0048590987,0.7905631065368652,7,1099.5002980232239,0.0,634880,0.007856892,1131,-0.006695862,564.89
-4.88,0.8265019,0.004829549,0.789947435259819,7,1102.3722999095917,0.0,638976,0.0066184164,1138,-0.008474134,562.83
-4.88,0.7656969,0.0048044845,0.7714301496744156,8,1105.5523710250854,0.0,643072,0.006976384,1146,-0.01044533,562.33
-4.88,0.7705695,0.004812877,0.7788277268409729,7,1108.563784122467,0.0,647168,0.0048650797,1153,-0.007976324,562.24
-4.9,0.7907616,0.004163534,0.7987143695354462,7,1111.5148470401764,0.0,651264,0.008145115,1160,-0.0071161184,561.68
-4.9,0.83477914,0.004416074,0.8014916032552719,7,1114.8390679359436,0.0,655360,0.0073081525,1167,-0.006968394,563.87
-4.92,0.7984667,0.004411126,0.7969880849123001,8,1117.8525557518005,0.0,659456,0.00693758,1175,-0.006598679,561.49
-4.93,0.8495608,0.0046812175,0.7881082892417908,7,1120.8524520397186,0.0,663552,0.0049959305,1182,-0.008321361,560.09
-4.92,0.84757215,0.004276257,0.7549234479665756,6,1124.2366890907288,0.0,667648,0.00874336,1188,-0.0078150425,559.79
-4.92,0.7615754,0.0045576887,0.7986488342285156,7,1127.2410950660706,0.0,671744,0.007961845,1195,-0.007858112,554.54
-4.88,0.8590972,0.004621324,0.7955438643693924,7,1130.2857780456543,0.0,675840,0.0068638083,1202,-0.007302597,559.36
-4.87,0.8510188,0.004474449,0.7944159805774689,7,1133.3220398426056,0.0,679936,0.008508872,1209,-0.009403624,567.84
-4.85,0.843114,0.0046118675,0.7419597208499908,7,1136.3981380462646,0.0,684032,0.005145218,1216,-0.007788726,574.05
